,dateIDd,Weekday,Holiday,Duration,Volume,dateIDd,Weekday,Holiday,Duration,Volume
567,20190824,0,0,879.26056594166,27494,20190824,0,0,879.26056594166,27494
568,20190825,0,0,931.457827742089,33624,20190825,0,0,931.457827742089,33624
569,20190826,1,0,816.6957318421636,31653,20190826,1,0,816.6957318421636,31653
570,20190827,1,0,806.7695435114048,33451,20190827,1,0,806.7695435114048,33451
571,20190828,1,0,679.1985714285714,16800,20190828,1,0,679.1985714285714,16800
572,20190829,1,0,796.6471521830271,33394,20190829,1,0,796.6471521830271,33394
573,20190830,1,0,794.4275457149931,28273,20190830,1,0,794.4275457149931,28273
574,20190831,0,0,880.1628865979383,25705,20190831,0,0,880.1628865979383,25705
575,20190901,0,0,929.7576307041403,26472,20190901,0,0,929.7576307041403,26472
576,20190902,1,1,766.2489157372986,12912,20190902,1,1,766.2489157372986,12912
577,20190903,1,0,770.4374899951978,31235,20190903,1,0,770.4374899951978,31235
578,20190904,1,0,725.8406642554351,25713,20190904,1,0,725.8406642554351,25713
579,20190905,1,0,768.475539938812,33013,20190905,1,0,768.475539938812,33013
580,20190906,1,0,762.3048066019908,31748,20190906,1,0,762.3048066019908,31748
581,20190907,0,0,770.1346370604148,17744,20190907,0,0,770.1346370604148,17744
582,20190908,0,0,787.5074552436045,20053,20190908,0,0,787.5074552436045,20053
583,20190909,1,0,747.5956158368158,28238,20190909,1,0,747.5956158368158,28238
584,20190910,1,0,710.126096033403,23950,20190910,1,0,710.126096033403,23950
585,20190911,1,0,728.6282839773899,28129,20190911,1,0,728.6282839773899,28129
586,20190912,1,0,750.6720621768313,31137,20190912,1,0,750.6720621768313,31137
587,20190913,1,0,765.1382643957828,30825,20190913,1,0,765.1382643957828,30825
588,20190914,0,0,796.6470285205826,21353,20190914,0,0,796.6470285205826,21353
589,20190915,0,0,813.0270463651974,20964,20190915,0,0,813.0270463651974,20964
590,20190916,1,0,755.2444295349412,28319,20190916,1,0,755.2444295349412,28319
591,20190917,1,0,754.5830527497194,30294,20190917,1,0,754.5830527497194,30294
592,20190918,1,0,740.48940397351,30200,20190918,1,0,740.48940397351,30200
593,20190919,1,0,751.1531607154387,30974,20190919,1,0,751.1531607154387,30974
594,20190920,1,0,765.7730352732568,31582,20190920,1,0,765.7730352732568,31582
595,20190921,0,0,877.0516184229289,28052,20190921,0,0,877.0516184229289,28052
596,20190922,0,0,826.6880140752145,22735,20190922,0,0,826.6880140752145,22735
597,20190923,1,0,668.1758596566755,18583,20190923,1,0,668.1758596566755,18583
598,20190924,1,0,690.0226878025347,27063,20190924,1,0,690.0226878025347,27063
599,20190925,1,0,728.7420177461049,28626,20190925,1,0,728.7420177461049,28626
600,20190926,1,0,683.9871901977165,21546,20190926,1,0,683.9871901977165,21546
601,20190927,1,0,855.0718274600424,36351,20190927,1,0,855.0718274600424,36351
602,20190928,0,0,696.9957200780898,13318,20190928,0,0,696.9957200780898,13318
603,20190929,0,0,854.7437881206763,24429,20190929,0,0,854.7437881206763,24429
604,20190930,1,0,688.8993169116126,24155,20190930,1,0,688.8993169116126,24155
605,20191001,1,0,634.0007865345289,12714,20191001,1,0,634.0007865345289,12714
606,20191002,1,0,672.9625141515368,23849,20191002,1,0,672.9625141515368,23849
607,20191003,1,0,661.423153874136,21992,20191003,1,0,661.423153874136,21992
608,20191004,1,0,680.6187482537023,21474,20191004,1,0,680.6187482537023,21474
609,20191005,0,0,755.4299715099717,17550,20191005,0,0,755.4299715099717,17550
610,20191006,0,0,676.9125851559699,13945,20191006,0,0,676.9125851559699,13945
611,20191007,1,0,653.8670050140637,16354,20191007,1,0,653.8670050140637,16354
612,20191008,1,0,711.8089474308771,25281,20191008,1,0,711.8089474308771,25281
613,20191009,1,0,694.5879413724184,24016,20191009,1,0,694.5879413724184,24016
614,20191010,1,0,702.523366743147,24843,20191010,1,0,702.523366743147,24843
615,20191011,1,0,723.7664335092239,24447,20191011,1,0,723.7664335092239,24447
616,20191012,0,0,789.6646315140302,16215,20191012,0,0,789.6646315140302,16215
617,20191013,0,0,822.2664537541485,15969,20191013,0,0,822.2664537541485,15969
618,20191014,1,1,708.5621494187465,12301,20191014,1,1,708.5621494187465,12301
619,20191015,1,0,683.920828857859,22344,20191015,1,0,683.920828857859,22344
620,20191016,1,0,675.9452605459057,20150,20191016,1,0,675.9452605459057,20150
621,20191017,1,0,535.3055391287206,5073,20191017,1,0,535.3055391287206,5073
622,20191018,1,0,656.3962775663418,19181,20191018,1,0,656.3962775663418,19181
623,20191019,0,0,747.5382720610875,16239,20191019,0,0,747.5382720610875,16239
624,20191020,0,0,730.3681719137427,13309,20191020,0,0,730.3681719137427,13309
625,20191021,1,0,692.6391834446678,21407,20191021,1,0,692.6391834446678,21407
626,20191022,1,0,665.1210316278516,16789,20191022,1,0,665.1210316278516,16789
627,20191023,1,0,697.434942991281,20874,20191023,1,0,697.434942991281,20874
628,20191024,1,0,661.8555493015402,19543,20191024,1,0,661.8555493015402,19543
629,20191025,1,0,661.7001693395756,20078,20191025,1,0,661.7001693395756,20078
630,20191026,0,0,761.7968085761813,16231,20191026,0,0,761.7968085761813,16231
631,20191027,0,0,605.6944794555079,3967,20191027,0,0,605.6944794555079,3967
632,20191028,1,0,678.8905578168892,17443,20191028,1,0,678.8905578168892,17443
633,20191029,1,0,707.829809573808,20953,20191029,1,0,707.829809573808,20953
634,20191030,1,0,669.1154959475106,20728,20191030,1,0,669.1154959475106,20728
635,20191031,1,0,626.2507625272332,9180,20191031,1,0,626.2507625272332,9180
636,20200415,1,0,895.824427480916,2227,20200415,1,0,895.824427480916,2227
637,20200416,1,0,830.7617890131261,2057,20200416,1,0,830.7617890131261,2057
638,20200417,1,0,894.339430894309,2460,20200417,1,0,894.339430894309,2460
639,20200418,0,0,1150.6515828677839,5370,20200418,0,0,1150.6515828677839,5370
640,20200419,0,0,1053.064803804994,1682,20200419,0,0,1053.064803804994,1682
641,20200420,1,0,996.446321809202,3847,20200420,1,0,996.446321809202,3847
642,20200421,1,0,774.3735211267606,1775,20200421,1,0,774.3735211267606,1775
643,20200422,1,0,714.2673611111112,1728,20200422,1,0,714.2673611111112,1728
644,20200423,1,0,944.3207077688693,3617,20200423,1,0,944.3207077688693,3617
645,20200424,1,0,974.7000928505107,4308,20200424,1,0,974.7000928505107,4308
646,20200425,0,0,1225.3748593292821,8886,20200425,0,0,1225.3748593292821,8886
647,20200426,0,0,1173.5188165066181,3853,20200426,0,0,1173.5188165066181,3853
648,20200427,1,0,880.0138398914519,3685,20200427,1,0,880.0138398914519,3685
649,20200428,1,0,1053.0104236718223,5948,20200428,1,0,1053.0104236718223,5948
650,20200429,1,0,1079.660581859669,7012,20200429,1,0,1079.660581859669,7012
651,20200430,1,0,796.8759461732549,2378,20200430,1,0,796.8759461732549,2378
652,20200501,1,0,948.4029708626928,5251,20200501,1,0,948.4029708626928,5251
653,20200502,0,0,1253.4374682441749,13777,20200502,0,0,1253.4374682441749,13777
654,20200503,0,0,1221.1556497879774,8018,20200503,0,0,1221.1556497879774,8018
655,20200504,1,0,904.7460351944384,4603,20200504,1,0,904.7460351944384,4603
656,20200505,1,0,952.3578108763423,5774,20200505,1,0,952.3578108763423,5774
657,20200506,1,0,1036.982536270822,7444,20200506,1,0,1036.982536270822,7444
658,20200507,1,0,952.890004564126,6573,20200507,1,0,952.890004564126,6573
659,20200508,1,0,860.6837136113296,5084,20200508,1,0,860.6837136113296,5084
660,20200509,0,0,902.1386760950696,5091,20200509,0,0,902.1386760950696,5091
661,20200510,0,0,1040.0937976060936,4595,20200510,0,0,1040.0937976060936,4595
662,20200511,1,0,887.3711064399007,5233,20200511,1,0,887.3711064399007,5233
663,20200512,1,0,943.582498844554,6491,20200512,1,0,943.582498844554,6491
664,20200513,1,0,1045.047619047619,8610,20200513,1,0,1045.047619047619,8610
665,20200514,1,0,1067.4209564422783,9849,20200514,1,0,1067.4209564422783,9849
666,20200515,1,0,832.4255535759735,3929,20200515,1,0,832.4255535759735,3929
667,20200516,0,0,1158.1200030170462,13258,20200516,0,0,1158.1200030170462,13258
668,20200517,0,0,1268.9615477776433,16514,20200517,0,0,1268.9615477776433,16514
669,20200518,1,1,1182.410365513393,14336,20200518,1,1,1182.410365513393,14336
670,20200519,1,0,1047.4585110507946,10316,20200519,1,0,1047.4585110507946,10316
671,20200520,1,0,1082.962777435265,12976,20200520,1,0,1082.962777435265,12976
672,20200521,1,0,1051.6145668400814,13263,20200521,1,0,1051.6145668400814,13263
673,20200522,1,0,1070.071735015773,15850,20200522,1,0,1070.071735015773,15850
674,20200523,0,0,1148.6940700090574,18769,20200523,0,0,1148.6940700090574,18769
675,20200524,0,0,1199.0086501118042,16994,20200524,0,0,1199.0086501118042,16994
676,20200525,1,0,984.4310937645199,10761,20200525,1,0,984.4310937645199,10761
677,20200526,1,0,1019.1103873114778,14123,20200526,1,0,1019.1103873114778,14123
678,20200527,1,0,996.318698697191,13279,20200527,1,0,996.318698697191,13279
679,20200528,1,0,977.9334940883633,12856,20200528,1,0,977.9334940883633,12856
680,20200529,1,0,940.6933217692977,11530,20200529,1,0,940.6933217692977,11530
681,20200530,0,0,1073.9564548194703,15593,20200530,0,0,1073.9564548194703,15593
682,20200531,0,0,1035.8274536030763,11962,20200531,0,0,1035.8274536030763,11962
683,20200601,1,0,927.4765495065973,9019,20200601,1,0,927.4765495065973,9019
684,20200602,1,0,943.1210098665119,10338,20200602,1,0,943.1210098665119,10338
685,20200603,1,0,956.3097899402584,10378,20200603,1,0,956.3097899402584,10378
686,20200604,1,0,1035.7366818873668,17082,20200604,1,0,1035.7366818873668,17082
687,20200605,1,0,1013.7760455192033,17575,20200605,1,0,1013.7760455192033,17575
688,20200606,0,0,1039.9116979173423,15413,20200606,0,0,1039.9116979173423,15413
689,20200607,0,0,1181.8667707012582,20506,20200607,0,0,1181.8667707012582,20506
690,20200608,1,0,993.4094965370273,15016,20200608,1,0,993.4094965370273,15016
691,20200609,1,0,972.1353912986244,15193,20200609,1,0,972.1353912986244,15193
692,20200610,1,0,927.973148961077,13668,20200610,1,0,927.973148961077,13668
693,20200611,1,0,944.8102235972436,14222,20200611,1,0,944.8102235972436,14222
694,20200612,1,0,941.7333619579217,16303,20200612,1,0,941.7333619579217,16303
695,20200613,0,0,996.9511960406927,14548,20200613,0,0,996.9511960406927,14548
696,20200614,0,0,1108.1498067010311,18624,20200614,0,0,1108.1498067010311,18624
697,20200615,1,0,954.1360051298492,15595,20200615,1,0,954.1360051298492,15595
698,20200616,1,0,960.9778561517114,17296,20200616,1,0,960.9778561517114,17296
699,20200617,1,0,962.0290508940852,18175,20200617,1,0,962.0290508940852,18175
700,20200618,1,0,930.6694242223692,18132,20200618,1,0,930.6694242223692,18132
701,20200619,1,0,934.3259036144577,18260,20200619,1,0,934.3259036144577,18260
702,20200620,0,0,1018.0273848771667,18806,20200620,0,0,1018.0273848771667,18806
703,20200621,0,0,1004.3274692133704,15916,20200621,0,0,1004.3274692133704,15916
704,20200622,1,0,898.581051407905,15484,20200622,1,0,898.581051407905,15484
705,20200623,1,0,856.3393407798261,14593,20200623,1,0,856.3393407798261,14593
706,20200624,1,1,1028.8374706474335,17886,20200624,1,1,1028.8374706474335,17886
707,20200625,1,0,905.29367074146,17506,20200625,1,0,905.29367074146,17506
708,20200626,1,0,903.850053475936,18700,20200626,1,0,903.850053475936,18700
709,20200627,0,0,948.9045684681503,16986,20200627,0,0,948.9045684681503,16986
710,20200628,0,0,939.0985700402609,14406,20200628,0,0,939.0985700402609,14406
711,20200629,1,0,857.492563992564,13986,20200629,1,0,857.492563992564,13986
712,20200630,1,0,876.4743737735196,17326,20200630,1,0,876.4743737735196,17326
713,20200701,1,1,1012.5382059800663,21070,20200701,1,1,1012.5382059800663,21070
714,20200702,1,0,861.5230278422273,17240,20200702,1,0,861.5230278422273,17240
715,20200703,1,0,927.3578101553802,20659,20200703,1,0,927.3578101553802,20659
716,20200704,0,0,974.2360815477035,21141,20200704,0,0,974.2360815477035,21141
717,20200705,0,0,977.686376036969,17961,20200705,0,0,977.686376036969,17961
718,20200706,1,0,894.0641632653061,18375,20200706,1,0,894.0641632653061,18375
719,20200707,1,0,891.9712732505462,18763,20200707,1,0,891.9712732505462,18763
720,20200708,1,0,862.9984105358765,17616,20200708,1,0,862.9984105358765,17616
721,20200709,1,0,862.7341167829599,19061,20200709,1,0,862.7341167829599,19061
722,20200710,1,0,860.6596331764323,18483,20200710,1,0,860.6596331764323,18483
723,20200711,0,0,888.7893853896599,13114,20200711,0,0,888.7893853896599,13114
724,20200712,0,0,954.6180547328515,16882,20200712,0,0,954.6180547328515,16882
725,20200713,1,0,892.0656806354424,18255,20200713,1,0,892.0656806354424,18255
726,20200714,1,0,882.563159512345,19522,20200714,1,0,882.563159512345,19522
727,20200715,1,0,901.416313036613,20266,20200715,1,0,901.416313036613,20266
728,20200716,1,0,851.8038815712787,17158,20200716,1,0,851.8038815712787,17158
729,20200717,1,0,888.597588048239,16667,20200717,1,0,888.597588048239,16667
730,20200718,0,0,986.2972439047894,20754,20200718,0,0,986.2972439047894,20754
731,20200719,0,0,940.1430231807324,15487,20200719,0,0,940.1430231807324,15487
732,20200720,1,0,864.1478345443103,17479,20200720,1,0,864.1478345443103,17479
733,20200721,1,0,900.3829241296036,19876,20200721,1,0,900.3829241296036,19876
734,20200722,1,0,856.4317500832317,18022,20200722,1,0,856.4317500832317,18022
735,20200723,1,0,874.2544559923683,19917,20200723,1,0,874.2544559923683,19917
736,20200724,1,0,885.6927019075638,21074,20200724,1,0,885.6927019075638,21074
737,20200725,0,0,978.3649529326576,20715,20200725,0,0,978.3649529326576,20715
738,20200726,0,0,942.8276963180188,15345,20200726,0,0,942.8276963180188,15345
739,20200727,1,0,824.7107405667763,12774,20200727,1,0,824.7107405667763,12774
740,20200728,1,0,885.1317930688098,19910,20200728,1,0,885.1317930688098,19910
741,20200729,1,0,836.9706176544136,15996,20200729,1,0,836.9706176544136,15996
742,20200730,1,0,853.6382146493062,18663,20200730,1,0,853.6382146493062,18663
743,20200731,1,0,873.3932205176868,18969,20200731,1,0,873.3932205176868,18969
744,20200801,0,0,990.6469999089502,21966,20200801,0,0,990.6469999089502,21966
745,20200802,0,0,865.2689655172412,10005,20200802,0,0,865.2689655172412,10005
746,20200803,1,0,873.7505846585594,17104,20200803,1,0,873.7505846585594,17104
747,20200804,1,0,716.7801878736122,5855,20200804,1,0,716.7801878736122,5855
748,20200805,1,0,847.0356188262638,17210,20200805,1,0,847.0356188262638,17210
749,20200806,1,0,902.9116425120772,20700,20200806,1,0,902.9116425120772,20700
750,20200807,1,0,888.6168881559802,20618,20200807,1,0,888.6168881559802,20618
751,20200808,0,0,995.7249365780324,21286,20200808,0,0,995.7249365780324,21286
752,20200809,0,0,915.0906371115796,14707,20200809,0,0,915.0906371115796,14707
753,20200810,1,0,865.9785918450681,17143,20200810,1,0,865.9785918450681,17143
754,20200811,1,0,830.8255681096864,15754,20200811,1,0,830.8255681096864,15754
755,20200812,1,0,870.5330308620433,20057,20200812,1,0,870.5330308620433,20057
756,20200813,1,0,871.2716714022232,20061,20200813,1,0,871.2716714022232,20061
757,20200814,1,0,875.5035218062525,20728,20200814,1,0,875.5035218062525,20728
758,20200815,0,0,974.900544959128,21286,20200815,0,0,974.900544959128,21286
759,20200816,0,0,958.3723924123798,19031,20200816,0,0,958.3723924123798,19031
760,20200817,1,0,845.1040668218541,14606,20200817,1,0,845.1040668218541,14606
761,20200818,1,0,838.2433835562327,17721,20200818,1,0,838.2433835562327,17721
762,20200819,1,0,869.9015819975982,19153,20200819,1,0,869.9015819975982,19153
763,20200820,1,0,844.8069318446152,17196,20200820,1,0,844.8069318446152,17196
764,20200821,1,0,837.3467663937068,15509,20200821,1,0,837.3467663937068,15509
765,20200822,0,0,985.7141873910249,21794,20200822,0,0,985.7141873910249,21794
766,20200823,0,0,905.1782452077704,15546,20200823,0,0,905.1782452077704,15546
767,20200824,1,0,823.5616257781032,13655,20200824,1,0,823.5616257781032,13655
768,20200825,1,0,832.86585572843,17675,20200825,1,0,832.86585572843,17675
769,20200826,1,0,850.3969528178244,18312,20200826,1,0,850.3969528178244,18312
770,20200827,1,0,834.0372173718379,17868,20200827,1,0,834.0372173718379,17868
771,20200828,1,0,875.8868215511667,20101,20200828,1,0,875.8868215511667,20101
772,20200829,0,0,772.7757433226944,5953,20200829,0,0,772.7757433226944,5953
773,20200830,0,0,930.6448107226953,16563,20200830,0,0,930.6448107226953,16563
774,20200831,1,0,847.018549747049,17790,20200831,1,0,847.018549747049,17790
775,20200901,1,0,816.9352539530428,16696,20200901,1,0,816.9352539530428,16696
776,20200902,1,0,765.3055391868003,13576,20200902,1,0,765.3055391868003,13576
777,20200903,1,0,868.1346544463712,20185,20200903,1,0,868.1346544463712,20185
778,20200904,1,0,844.2219781397342,18664,20200904,1,0,844.2219781397342,18664
779,20200905,0,0,943.8530417322407,18427,20200905,0,0,943.8530417322407,18427
780,20200906,0,0,986.847807255008,18470,20200906,0,0,986.847807255008,18470
781,20200907,1,1,868.4199701151447,11377,20200907,1,1,868.4199701151447,11377
782,20200908,1,0,791.8856567013772,14885,20200908,1,0,791.8856567013772,14885
783,20200909,1,0,781.9772380467955,15728,20200909,1,0,781.9772380467955,15728
784,20200910,1,0,760.0069015097052,13910,20200910,1,0,760.0069015097052,13910
785,20200911,1,0,839.0151715388275,18917,20200911,1,0,839.0151715388275,18917
786,20200912,0,0,956.3919198895027,20272,20200912,0,0,956.3919198895027,20272
787,20200913,0,0,776.6872149094228,7673,20200913,0,0,776.6872149094228,7673
788,20200914,1,0,780.8926684280052,15140,20200914,1,0,780.8926684280052,15140
789,20200915,1,0,771.625780316111,15058,20200915,1,0,771.625780316111,15058
790,20200916,1,0,828.5459220348355,18085,20200916,1,0,828.5459220348355,18085
791,20200917,1,0,791.8208071310825,16379,20200917,1,0,791.8208071310825,16379
792,20200918,1,0,785.891500341976,16083,20200918,1,0,785.891500341976,16083
793,20200919,0,0,872.6302559118884,15435,20200919,0,0,872.6302559118884,15435
794,20200920,0,0,879.0675080716172,13628,20200920,0,0,879.0675080716172,13628
795,20200921,1,0,780.065907124315,13868,20200921,1,0,780.065907124315,13868
796,20200922,1,0,776.6232446774089,15453,20200922,1,0,776.6232446774089,15453
797,20200923,1,0,800.5092536591268,16534,20200923,1,0,800.5092536591268,16534
798,20200924,1,0,793.5436764983334,15901,20200924,1,0,793.5436764983334,15901
799,20200925,1,0,791.4701654377594,16139,20200925,1,0,791.4701654377594,16139
800,20200926,0,0,965.7563428454744,19589,20200926,0,0,965.7563428454744,19589
801,20200927,0,0,947.8963155981095,16502,20200927,0,0,947.8963155981095,16502
802,20200928,1,0,773.4670872765511,14265,20200928,1,0,773.4670872765511,14265
803,20200929,1,0,708.0350856467809,8465,20200929,1,0,708.0350856467809,8465
804,20200930,1,0,743.4029511918276,12334,20200930,1,0,743.4029511918276,12334
805,20201001,1,0,775.5254850088184,11340,20201001,1,0,775.5254850088184,11340
806,20201002,1,0,737.639746807814,9163,20201002,1,0,737.639746807814,9163
807,20201003,0,0,876.1204382438717,12687,20201003,0,0,876.1204382438717,12687
808,20201004,0,0,918.5010250102499,12195,20201004,0,0,918.5010250102499,12195
809,20201005,1,0,782.7759909596663,11504,20201005,1,0,782.7759909596663,11504
810,20201006,1,0,796.8419616404179,12826,20201006,1,0,796.8419616404179,12826
811,20201007,1,0,715.0760320394331,8115,20201007,1,0,715.0760320394331,8115
812,20201008,1,0,760.1884975233902,10902,20201008,1,0,760.1884975233902,10902
813,20201009,1,0,777.8868782395198,10997,20201009,1,0,777.8868782395198,10997
814,20201010,0,0,902.508657037768,11147,20201010,0,0,902.508657037768,11147
815,20201011,0,0,931.2067883628066,10518,20201011,0,0,931.2067883628066,10518
816,20201012,1,1,960.4536034785826,10809,20201012,1,1,960.4536034785826,10809
817,20201013,1,0,708.619606841971,3917,20201013,1,0,708.619606841971,3917
818,20201014,1,0,795.5966401899024,10953,20201014,1,0,795.5966401899024,10953
819,20201015,1,0,803.6095954844777,11693,20201015,1,0,803.6095954844777,11693
820,20201016,1,0,723.1870640456563,6308,20201016,1,0,723.1870640456563,6308
821,20201017,0,0,930.1760679903732,13296,20201017,0,0,930.1760679903732,13296
822,20201018,0,0,905.8364026113222,10263,20201018,0,0,905.8364026113222,10263
823,20201019,1,0,720.2620678135962,5987,20201019,1,0,720.2620678135962,5987
824,20201020,1,0,726.4327452364149,7085,20201020,1,0,726.4327452364149,7085
825,20201021,1,0,700.4177649395198,5539,20201021,1,0,700.4177649395198,5539
826,20201022,1,0,776.8334485141672,10129,20201022,1,0,776.8334485141672,10129
827,20201023,1,0,900.6375086505191,14450,20201023,1,0,900.6375086505191,14450
828,20201024,0,0,906.1268765133173,12390,20201024,0,0,906.1268765133173,12390
829,20201025,0,0,844.4614287412338,8413,20201025,0,0,844.4614287412338,8413
830,20201026,1,0,675.388508170796,3794,20201026,1,0,675.388508170796,3794
831,20201027,1,0,736.5309605715797,7558,20201027,1,0,736.5309605715797,7558
832,20201028,1,0,715.8734469066223,7807,20201028,1,0,715.8734469066223,7807
833,20201029,1,0,726.893912211458,8361,20201029,1,0,726.893912211458,8361
834,20201030,1,0,713.3605899857678,7729,20201030,1,0,713.3605899857678,7729
835,20201031,0,0,820.2425772328406,8319,20201031,0,0,820.2425772328406,8319
836,20201101,0,0,745.4640835872877,4594,20201101,0,0,745.4640835872877,4594
837,20201102,1,0,672.9705825053575,5133,20201102,1,0,672.9705825053575,5133
838,20201103,1,0,684.2651654411766,4352,20201103,1,0,684.2651654411766,4352
839,20201104,1,0,723.7574037133652,6517,20201104,1,0,723.7574037133652,6517
840,20201105,1,0,848.5926437759116,9407,20201105,1,0,848.5926437759116,9407
841,20201106,1,0,799.996699669967,10605,20201106,1,0,799.996699669967,10605
842,20201107,0,0,995.602329204065,13481,20201107,0,0,995.602329204065,13481
843,20201108,0,0,1013.6330318153464,12824,20201108,0,0,1013.6330318153464,12824
844,20201109,1,0,858.442902775005,10018,20201109,1,0,858.442902775005,10018
845,20201110,1,0,883.1071926515212,12193,20201110,1,0,883.1071926515212,12193
846,20201111,1,0,769.9087742216417,9186,20201111,1,0,769.9087742216417,9186
847,20201112,1,0,752.7617591721543,8504,20201112,1,0,752.7617591721543,8504
848,20201113,1,0,720.3305131761442,7210,20201113,1,0,720.3305131761442,7210
849,20201114,0,0,796.7855962544752,7262,20201114,0,0,796.7855962544752,7262
850,20201115,0,0,699.5216839969568,3943,20201115,0,0,699.5216839969568,3943
851,20201116,1,0,628.571906354515,299,20201116,1,0,628.571906354515,299
